r,g,b,x,y,h,s,v
21,40,49,98,1386545,199.28571428571428,0.5714285714285715,0.19215686274509805
35,48,49,99,2306097,184.2857142857143,0.2857142857142857,0.19215686274509805
33,35,30,100,2171678,83.99999999999997,0.14285714285714293,0.13725490196078433
33,46,41,101,2174505,156.92307692307693,0.28260869565217384,0.1803921568627451
17,23,35,102,1120035,220.0,0.5142857142857143,0.13725490196078433
38,21,45,103,2495789,282.5,0.5333333333333333,0.17647058823529413
15,30,43,104,990763,207.85714285714286,0.6511627906976745,0.16862745098039217
6,17,50,105,397618,225.0,0.88,0.19607843137254902
59,49,34,106,3879202,36.0,0.42372881355932207,0.23137254901960785
67,61,49,107,4406577,40.0,0.26865671641791045,0.2627450980392157
17,76,47,108,1133615,150.50847457627117,0.7763157894736843,0.2980392156862745
89,84,41,109,5854249,53.75,0.5393258426966292,0.34901960784313724
49,81,45,110,3232045,113.33333333333333,0.44444444444444436,0.3176470588235294
95,77,35,111,6245667,42.0,0.631578947368421,0.37254901960784315
46,83,40,112,3035944,111.62790697674419,0.5180722891566265,0.3254901960784314
60,83,41,113,3953449,92.85714285714286,0.5060240963855421,0.3254901960784314
101,93,36,114,6642980,52.61538461538464,0.6435643564356436,0.396078431372549
85,69,25,115,5588249,44.0,0.7058823529411765,0.3333333333333333
90,67,24,116,5915416,39.090909090909065,0.7333333333333334,0.35294117647058826
77,59,17,117,5061393,42.0,0.7792207792207793,0.30196078431372547
49,47,23,118,3223319,55.38461538461536,0.5306122448979592,0.19215686274509805
47,66,41,119,3097129,105.6,0.3787878787878788,0.25882352941176473
33,70,50,120,2180658,147.56756756756755,0.5285714285714286,0.27450980392156865
44,58,42,121,2898474,112.5,0.27586206896551724,0.22745098039215686
59,59,47,122,3881775,60.0,0.20338983050847456,0.23137254901960785
36,43,57,123,2370361,220.0,0.368421052631579,0.2235294117647059
45,50,50,124,2961970,180.0,0.09999999999999992,0.19607843137254902
37,33,25,125,2433305,40.0,0.3243243243243244,0.1450980392156863
12,25,26,126,792858,184.28571428571428,0.5384615384615384,0.10196078431372549
29,20,39,127,1905703,268.42105263157896,0.4871794871794872,0.15294117647058825
8,19,40,128,529192,219.375,0.8,0.1568627450980392
33,21,44,129,2168108,271.304347826087,0.5227272727272727,0.17254901960784313
13,26,48,130,858672,217.71428571428572,0.7291666666666667,0.18823529411764706
7,13,24,131,462104,218.8235294117647,0.7083333333333334,0.09411764705882353
32,33,50,132,2105650,236.66666666666666,0.36,0.19607843137254902
26,28,47,133,1711151,234.28571428571428,0.4468085106382979,0.1843137254901961
19,20,51,134,1250355,238.125,0.6274509803921569,0.2
86,43,76,135,5647180,313.95348837209303,0.5,0.33725490196078434
1,4,11,136,66571,222.0,0.9090909090909091,0.043137254901960784
26,10,35,137,1706531,278.4,0.7142857142857143,0.13725490196078433
11,15,32,138,724768,228.57142857142858,0.65625,0.12549019607843137
89,67,55,139,5849911,21.176470588235304,0.3820224719101123,0.34901960784313724
59,96,93,140,3891293,175.13513513513513,0.38541666666666663,0.3764705882352941
180,136,94,141,11831390,29.302325581395337,0.4777777777777778,0.7058823529411765
96,59,51,142,6306611,10.666666666666686,0.46874999999999994,0.3764705882352941
60,36,34,143,3941410,4.615384615384642,0.43333333333333335,0.23529411764705882
68,43,42,144,4467498,2.307692307692321,0.38235294117647056,0.26666666666666666
46,31,27,145,3022619,12.631578947368439,0.41304347826086957,0.1803921568627451
44,20,25,146,2888729,347.5,0.5454545454545454,0.17254901960784313
91,49,43,147,5976363,7.5,0.5274725274725275,0.3568627450980392
62,44,49,148,4074545,343.3333333333333,0.2903225806451613,0.24313725490196078
59,37,37,149,3876133,0.0,0.37288135593220334,0.23137254901960785
60,27,32,150,3939104,350.90909090909093,0.5499999999999999,0.23529411764705882
48,27,35,151,3152675,337.1428571428571,0.4375,0.18823529411764706
38,19,27,152,2495259,334.7368421052632,0.5,0.14901960784313725
47,15,32,153,3084064,328.125,0.6808510638297872,0.1843137254901961
70,17,18,154,4591890,358.8679245283019,0.7571428571428572,0.27450980392156865
137,14,2,155,8982018,5.333333333333314,0.9854014598540146,0.5372549019607843
58,8,22,156,3803158,343.2,0.8620689655172413,0.22745098039215686
79,6,10,157,5178890,356.71232876712327,0.9240506329113923,0.30980392156862746
135,11,2,158,8850178,4.060150375939827,0.9851851851851853,0.5294117647058824
69,2,6,159,4522502,356.4179104477612,0.9710144927536231,0.27058823529411763
66,5,7,160,4326663,358.0327868852459,0.9242424242424243,0.25882352941176473
205,48,4,161,13447172,13.134328358208961,0.9804878048780489,0.803921568627451
115,12,4,162,7539716,4.324324324324323,0.9652173913043478,0.45098039215686275
48,48,67,163,3158083,240.0,0.28358208955223885,0.2627450980392157
32,32,62,164,2105406,240.0,0.4838709677419355,0.24313725490196078
35,35,62,165,2302782,240.0,0.4354838709677419,0.24313725490196078
47,41,73,166,3090761,251.25,0.43835616438356156,0.28627450980392155
121,115,133,167,7959429,259.99999999999994,0.1353383458646617,0.5215686274509804
3,2,1,168,197121,30.0,0.6666666666666666,0.011764705882352941
0,0,0,169,0,0,0,0.0
7,5,3,170,460035,30.0,0.5714285714285714,0.027450980392156862
11,8,4,171,722948,34.28571428571428,0.6363636363636364,0.043137254901960784
13,10,5,172,854533,37.5,0.6153846153846154,0.050980392156862744
15,11,6,173,985862,33.333333333333314,0.6,0.058823529411764705
8,6,3,174,525827,36.0,0.625,0.03137254901960784
14,10,5,175,920069,33.333333333333314,0.6428571428571429,0.054901960784313725
13,9,5,176,854277,30.0,0.6153846153846154,0.050980392156862744
