r,g,b,x,y,h,s,v
59,63,78,78,3882830,227.3684210526316,0.2435897435897436,0.3058823529411765
39,39,53,79,2565941,240.0,0.2641509433962264,0.20784313725490197
74,88,106,80,4872298,213.75,0.3018867924528302,0.41568627450980394
81,119,141,81,5339021,202.0,0.4255319148936171,0.5529411764705883
23,25,35,82,1513763,230.0,0.3428571428571429,0.13725490196078433
117,123,140,83,7699340,224.3478260869565,0.1642857142857144,0.5490196078431373
117,124,146,84,7699602,225.51724137931035,0.19863013698630136,0.5725490196078431
42,54,75,85,2766411,218.1818181818182,0.44,0.29411764705882354
47,57,75,86,3094859,218.57142857142856,0.3733333333333333,0.29411764705882354
77,91,116,87,5069684,218.46153846153845,0.33620689655172414,0.4549019607843137
75,72,69,88,4933701,30.0,0.08000000000000008,0.29411764705882354
86,78,69,89,5656133,31.764705882352985,0.19767441860465126,0.33725490196078434
60,53,52,90,3945780,7.5,0.13333333333333333,0.23529411764705882
73,58,54,91,4799030,12.631578947368439,0.2602739726027397,0.28627450980392155
105,91,75,92,6904651,32.0,0.28571428571428564,0.4117647058823529
68,47,43,93,4468523,9.600000000000023,0.3676470588235294,0.26666666666666666
127,108,86,94,8350806,32.195121951219505,0.3228346456692913,0.4980392156862745
101,106,92,95,6646364,81.42857142857147,0.13207547169811326,0.41568627450980394
53,52,48,96,3486768,48.0,0.0943396226415095,0.20784313725490197
76,71,66,97,4998978,30.0,0.13157894736842096,0.2980392156862745
122,100,84,98,8021076,25.26315789473682,0.3114754098360656,0.47843137254901963
126,110,87,99,8285783,35.38461538461536,0.30952380952380953,0.49411764705882355
97,100,83,100,6382675,70.58823529411767,0.16999999999999996,0.39215686274509803
103,96,80,101,6774864,41.73913043478262,0.22330097087378645,0.403921568627451
105,105,106,102,6908266,240.0,0.009433962264151044,0.41568627450980394
53,85,74,103,3495242,159.375,0.37647058823529406,0.3333333333333333
53,52,55,104,3486775,260.00000000000006,0.054545454545454605,0.21568627450980393
72,83,76,105,4739916,141.8181818181818,0.13253012048192775,0.3254901960784314
61,66,67,106,4014659,189.99999999999997,0.08955223880597014,0.2627450980392157
87,76,69,107,5721157,23.333333333333314,0.206896551724138,0.3411764705882353
104,124,161,108,6847649,218.94736842105263,0.35403726708074534,0.6313725490196078
97,98,77,109,6382157,62.85714285714289,0.21428571428571438,0.3843137254901961
12,14,22,110,790038,228.0,0.45454545454545453,0.08627450980392157
33,16,29,111,2166813,314.11764705882354,0.5151515151515152,0.12941176470588237
86,58,44,112,5650988,20.0,0.48837209302325585,0.33725490196078434
25,50,65,113,1651265,202.5,0.6153846153846154,0.2549019607843137
14,24,46,114,923694,221.25,0.6956521739130435,0.1803921568627451
5,31,80,115,335696,219.2,0.9375,0.3137254901960784
