r,g,b,x,y,h,s,v
90,48,60,73,5910588,342.8571428571429,0.46666666666666673,0.35294117647058826
65,43,62,74,4270910,308.1818181818182,0.33846153846153837,0.2549019607843137
73,67,68,75,4801348,350.0,0.08219178082191772,0.28627450980392155
78,53,52,76,5125428,2.307692307692321,0.33333333333333337,0.3058823529411765
70,52,62,77,4600894,326.6666666666667,0.25714285714285723,0.27450980392156865
84,63,59,78,5521211,9.600000000000023,0.29761904761904756,0.32941176470588235
86,62,49,79,5652017,21.081081081081095,0.43023255813953487,0.33725490196078434
93,70,66,80,6112834,8.888888888888914,0.2903225806451612,0.36470588235294116
89,56,71,81,5847111,332.72727272727275,0.37078651685393255,0.34901960784313724
84,54,58,82,5518906,352.0,0.35714285714285715,0.32941176470588235
86,50,51,83,5648947,358.3333333333333,0.4186046511627907,0.33725490196078434
87,56,54,84,5716022,3.636363636363626,0.37931034482758624,0.3411764705882353
83,58,58,85,5454394,0.0,0.30120481927710846,0.3254901960784314
61,44,54,86,4009014,324.70588235294116,0.27868852459016397,0.23921568627450981
79,50,59,87,5190203,341.37931034482756,0.3670886075949367,0.30980392156862746
93,52,54,88,6108214,357.0731707317073,0.44086021505376344,0.36470588235294116
84,48,48,89,5517360,0.0,0.42857142857142855,0.32941176470588235
77,57,64,90,5060928,339.0,0.25974025974025966,0.30196078431372547
99,61,65,91,6503745,353.6842105263158,0.3838383838383838,0.38823529411764707
84,65,75,92,5521739,328.42105263157896,0.22619047619047622,0.32941176470588235
115,74,84,93,7555668,345.3658536585366,0.3565217391304347,0.45098039215686275
80,49,53,94,5255477,352.258064516129,0.38749999999999996,0.3137254901960784
45,28,35,95,2956323,335.29411764705884,0.3777777777777778,0.17647058823529413
42,31,29,96,2760477,9.230769230769226,0.30952380952380953,0.16470588235294117
75,50,55,97,4928055,348.0,0.33333333333333337,0.29411764705882354
40,24,23,98,2627607,3.5294117647058556,0.425,0.1568627450980392
31,27,22,99,2038550,33.333333333333314,0.2903225806451613,0.12156862745098039
66,55,40,100,4339496,34.61538461538464,0.393939393939394,0.25882352941176473
33,20,23,101,2167831,346.15384615384613,0.393939393939394,0.12941176470588237
25,28,21,102,1645589,85.71428571428572,0.25,0.10980392156862745
17,16,19,103,1118227,260.0,0.15789473684210525,0.07450980392156863
46,93,60,104,3038524,137.87234042553192,0.5053763440860215,0.36470588235294116
89,42,69,105,5843525,325.531914893617,0.5280898876404494,0.34901960784313724
28,48,99,106,1847395,223.09859154929578,0.7171717171717171,0.38823529411764707
49,33,66,107,3219778,269.09090909090907,0.5,0.25882352941176473
26,31,66,108,1711938,232.5,0.6060606060606061,0.25882352941176473
7,46,50,109,470578,185.5813953488372,0.8600000000000001,0.19607843137254902
6,55,46,110,407342,168.9795918367347,0.8909090909090909,0.21568627450980393
6,45,51,111,404787,188.0,0.8823529411764706,0.2
6,45,25,112,404761,149.23076923076923,0.8666666666666667,0.17647058823529413
10,83,70,113,676678,169.3150684931507,0.8795180722891566,0.3254901960784314
5,43,50,114,338738,189.33333333333331,0.8999999999999999,0.19607843137254902
33,37,49,115,2172209,225.0,0.32653061224489793,0.19215686274509805
25,24,35,116,1644579,245.45454545454544,0.31428571428571433,0.13725490196078433
22,19,27,117,1446683,262.5,0.2962962962962963,0.10588235294117647
22,20,34,118,1446946,248.57142857142858,0.4117647058823529,0.13333333333333333
68,54,114,119,4470386,254.0,0.5263157894736843,0.4470588235294118
23,25,21,120,1513749,90.0,0.16,0.09803921568627451
46,47,51,121,3026739,227.99999999999997,0.09803921568627458,0.2
36,40,38,122,2369574,150.0,0.1,0.1568627450980392
