r,g,b,x,y,h,s,v
14,9,14,140,919822,300.0,0.35714285714285715,0.054901960784313725
5,18,28,141,332316,206.08695652173913,0.8214285714285714,0.10980392156862745
10,18,24,142,659992,205.71428571428572,0.5833333333333334,0.09411764705882353
9,17,24,143,594200,208.0,0.625,0.09411764705882353
9,18,25,144,594457,206.25,0.64,0.09803921568627451
68,44,31,145,4467743,21.081081081081095,0.5441176470588235,0.26666666666666666
114,135,165,146,7505829,215.29411764705884,0.3090909090909091,0.6470588235294118
117,133,157,147,7701917,216.0,0.2547770700636943,0.615686274509804
143,148,161,148,9409697,223.3333333333333,0.1118012422360248,0.6313725490196078
120,89,136,149,7887240,279.5744680851064,0.3455882352941177,0.5333333333333333
78,111,162,150,5140386,216.42857142857142,0.5185185185185185,0.6352941176470588
82,143,236,151,5410796,216.23376623376623,0.652542372881356,0.9254901960784314
15,25,31,152,989471,202.5,0.5161290322580645,0.12156862745098039
105,83,82,153,6902610,2.6086956521738784,0.21904761904761896,0.4117647058823529
83,134,132,154,5473924,177.64705882352942,0.3805970149253731,0.5254901960784314
143,76,45,155,9391149,18.9795918367347,0.6853146853146852,0.5607843137254902
137,107,158,156,9005982,275.2941176470588,0.3227848101265823,0.6196078431372549
7,10,15,157,461327,217.5,0.5333333333333333,0.058823529411764705
5,17,18,158,332050,184.6153846153846,0.7222222222222222,0.07058823529411765
6,12,2,159,396290,96.0,0.8333333333333334,0.047058823529411764
50,58,64,160,3291712,205.71428571428572,0.21875,0.25098039215686274
12,18,22,161,791062,204.0,0.45454545454545453,0.08627450980392157
8,26,41,162,530985,207.27272727272728,0.8048780487804879,0.1607843137254902
12,19,23,163,791319,201.8181818181818,0.4782608695652174,0.09019607843137255
18,21,26,164,1185050,217.5,0.3076923076923077,0.10196078431372549
19,25,31,165,1251615,210.0,0.3870967741935484,0.12156862745098039
12,20,24,166,791576,200.0,0.5,0.09411764705882353
12,14,33,167,790049,234.28571428571428,0.6363636363636364,0.12941176470588237
15,18,22,168,987670,214.28571428571428,0.3181818181818182,0.08627450980392157
11,15,18,169,724754,205.71428571428572,0.3888888888888889,0.07058823529411765
49,25,16,170,3217680,16.363636363636374,0.673469387755102,0.19215686274509805
67,31,17,171,4398865,16.80000000000001,0.746268656716418,0.2627450980392157
61,34,19,172,4006419,21.428571428571445,0.6885245901639345,0.23921568627450981
46,27,20,173,3021588,16.153846153846132,0.5652173913043478,0.1803921568627451
9,18,20,174,594452,190.9090909090909,0.55,0.0784313725490196
36,26,22,175,2365974,17.142857142857167,0.3888888888888889,0.1411764705882353
36,14,7,176,2362887,14.482758620689651,0.8055555555555556,0.1411764705882353
39,15,9,177,2559753,12.0,0.7692307692307693,0.15294117647058825
27,8,8,178,1771528,0.0,0.7037037037037037,0.10588235294117647
27,8,1,179,1771521,16.153846153846132,0.9629629629629629,0.10588235294117647
41,18,6,180,2691590,20.571428571428555,0.8536585365853658,0.1607843137254902
37,14,8,181,2428424,12.413793103448256,0.7837837837837838,0.1450980392156863
53,22,8,182,3479048,18.666666666666686,0.8490566037735849,0.20784313725490197
