r,g,b,x,y,h,s,v
103,65,63,142,6766911,3.0,0.3883495145631068,0.403921568627451
39,33,64,143,2564416,251.61290322580646,0.48437499999999994,0.25098039215686274
74,38,27,144,4859419,14.042553191489333,0.6351351351351351,0.2901960784313726
103,35,27,145,6759195,6.3157894736842195,0.7378640776699029,0.403921568627451
58,45,61,146,3812669,288.75,0.2622950819672131,0.23921568627450981
72,32,34,147,4726818,357.0,0.5555555555555556,0.2823529411764706
26,27,62,148,1710910,238.33333333333334,0.5806451612903226,0.24313725490196078
26,12,21,149,1707029,321.42857142857144,0.5384615384615384,0.10196078431372549
76,35,30,150,4989726,6.52173913043481,0.6052631578947368,0.2980392156862745
31,25,35,151,2038051,276.0,0.2857142857142858,0.13725490196078433
28,26,55,152,1841719,244.13793103448276,0.5272727272727273,0.21568627450980393
109,62,66,153,7159362,354.8936170212766,0.4311926605504587,0.42745098039215684
96,41,50,154,6302002,350.1818181818182,0.5729166666666666,0.3764705882352941
40,37,55,155,2630967,250.0,0.32727272727272727,0.21568627450980393
38,40,61,156,2500669,234.7826086956522,0.3770491803278689,0.23921568627450981
15,28,39,157,990247,207.5,0.6153846153846154,0.15294117647058825
28,42,55,158,1845815,208.88888888888889,0.49090909090909096,0.21568627450980393
33,16,34,159,2166818,296.6666666666667,0.5294117647058824,0.13333333333333333
33,28,43,160,2169899,260.0,0.34883720930232565,0.16862745098039217
41,18,37,161,2691621,310.4347826086956,0.5609756097560976,0.1607843137254902
53,47,68,162,3485508,257.14285714285717,0.30882352941176466,0.26666666666666666
42,46,66,163,2764354,230.0,0.3636363636363637,0.25882352941176473
26,42,71,164,1714759,218.66666666666666,0.6338028169014085,0.2784313725490196
51,60,90,165,3357786,226.15384615384616,0.43333333333333335,0.35294117647058826
45,56,86,166,2963542,223.90243902439025,0.47674418604651164,0.33725490196078434
41,34,55,167,2695735,260.0,0.38181818181818183,0.21568627450980393
49,53,84,168,3224916,233.14285714285714,0.41666666666666663,0.32941176470588235
128,105,110,169,8415598,346.9565217391304,0.17968750000000003,0.5019607843137255
152,98,90,170,9986650,7.741935483870975,0.4078947368421052,0.596078431372549
123,57,49,171,8075569,6.486486486486513,0.6016260162601625,0.4823529411764706
131,79,80,172,8605520,358.84615384615387,0.3969465648854961,0.5137254901960784
5,5,2,173,328962,60.0,0.6,0.0196078431372549
2,2,1,174,131585,60.0,0.5,0.00784313725490196
4,3,2,175,262914,30.0,0.5,0.01568627450980392
15,9,5,176,985349,24.0,0.6666666666666666,0.058823529411764705
14,9,5,177,919813,26.666666666666686,0.6428571428571429,0.054901960784313725
13,9,5,178,854277,30.0,0.6153846153846154,0.050980392156862744
15,9,5,179,985349,24.0,0.6666666666666666,0.058823529411764705
14,8,5,180,919557,20.0,0.6428571428571429,0.054901960784313725
13,8,5,181,854021,22.5,0.6153846153846154,0.050980392156862744
14,9,5,182,919813,26.666666666666686,0.6428571428571429,0.054901960784313725
