r,g,b,x,y,h,s,v
28,19,28,327,1839900,300.0,0.32142857142857145,0.10980392156862745
54,28,28,328,3546140,0.0,0.48148148148148145,0.21176470588235294
38,23,36,329,2496292,308.0,0.39473684210526316,0.14901960784313725
27,17,22,330,1773846,330.0,0.37037037037037035,0.10588235294117647
45,23,30,331,2955038,340.90909090909093,0.48888888888888893,0.17647058823529413
46,23,30,332,3020574,341.7391304347826,0.5,0.1803921568627451
35,20,26,333,2298906,336.0,0.4285714285714286,0.13725490196078433
41,22,28,334,2692636,341.0526315789474,0.4634146341463415,0.1607843137254902
43,23,29,335,2823965,342.0,0.4651162790697675,0.16862745098039217
37,21,22,336,2430230,356.25,0.4324324324324325,0.1450980392156863
34,20,27,337,2233371,330.0,0.4117647058823529,0.13333333333333333
19,13,18,338,1248530,310.0,0.3157894736842105,0.07450980392156863
39,21,31,339,2561311,326.6666666666667,0.46153846153846156,0.15294117647058825
30,22,40,340,1971752,266.6666666666667,0.45,0.1568627450980392
19,16,28,341,1249308,255.0,0.42857142857142855,0.10980392156862745
17,14,24,342,1117720,258.0,0.4166666666666667,0.09411764705882353
18,15,34,343,1183522,249.4736842105263,0.5588235294117647,0.13333333333333333
22,14,29,344,1445405,272.0,0.5172413793103449,0.11372549019607843
21,14,29,345,1379869,268.0,0.5172413793103449,0.11372549019607843
15,17,39,346,987431,235.0,0.6153846153846154,0.15294117647058825
14,13,33,347,920865,243.0,0.6060606060606061,0.12941176470588237
19,18,47,348,1249839,242.06896551724137,0.6170212765957447,0.1843137254901961
14,16,42,349,921642,235.71428571428572,0.6666666666666666,0.16470588235294117
27,21,53,350,1774901,251.25,0.6037735849056604,0.20784313725490197
11,14,38,351,724518,233.33333333333334,0.7105263157894737,0.14901960784313725
18,14,29,352,1183261,256.0,0.5172413793103449,0.11372549019607843
19,16,20,353,1249300,285.0,0.2,0.0784313725490196
21,14,20,354,1379860,308.57142857142856,0.3333333333333333,0.08235294117647059
11,10,16,355,723472,250.0,0.375,0.06274509803921569
15,14,21,356,986645,248.57142857142858,0.3333333333333333,0.08235294117647059
61,75,38,357,4016934,82.7027027027027,0.49333333333333335,0.29411764705882354
96,98,75,358,6316619,65.21739130434784,0.23469387755102042,0.3843137254901961
78,88,52,359,5134388,76.66666666666666,0.4090909090909091,0.34509803921568627
78,80,47,360,5132335,63.636363636363626,0.4125,0.3137254901960784
85,83,67,361,5591875,53.33333333333337,0.21176470588235285,0.3333333333333333
80,73,47,362,5261615,47.27272727272725,0.4125,0.3137254901960784
85,84,63,363,5592127,57.27272727272725,0.2588235294117646,0.3333333333333333
106,103,81,364,6973265,52.80000000000001,0.23584905660377367,0.41568627450980394
92,88,56,365,6051896,53.333333333333314,0.391304347826087,0.3607843137254902
79,79,57,366,5197625,60.0,0.27848101265822783,0.30980392156862746
95,96,76,367,6250572,62.999999999999986,0.20833333333333334,0.3764705882352941
95,90,68,368,6249028,48.888888888888914,0.2842105263157895,0.37254901960784315
107,103,80,369,7038800,51.111111111111086,0.25233644859813087,0.4196078431372549
117,157,169,370,7708073,193.84615384615384,0.3076923076923077,0.6627450980392157
83,85,90,371,5461338,222.85714285714292,0.0777777777777778,0.35294117647058826
127,129,109,372,8356205,65.99999999999997,0.15503875968992248,0.5058823529411764
96,81,75,373,6312267,17.14285714285711,0.21874999999999997,0.3764705882352941
