r,g,b,x,y,h,s,v
134,98,73,262,8806985,24.590163934426243,0.45522388059701496,0.5254901960784314
134,98,73,263,8806985,24.590163934426243,0.45522388059701496,0.5254901960784314
144,107,95,264,9464671,14.693877551020421,0.34027777777777773,0.5647058823529412
155,115,86,265,10187606,25.217391304347814,0.44516129032258056,0.6078431372549019
163,131,108,266,10716012,25.090909090909065,0.3374233128834355,0.6392156862745098
183,138,111,267,12028527,22.5,0.39344262295081966,0.7176470588235294
30,27,28,268,1973020,340.0,0.1,0.11764705882352941
14,59,101,269,932709,208.9655172413793,0.8613861386138615,0.396078431372549
33,84,119,270,2184311,204.4186046511628,0.7226890756302521,0.4666666666666667
32,83,117,271,2118517,204.0,0.7264957264957265,0.4588235294117647
51,123,168,272,3373992,203.07692307692307,0.6964285714285714,0.6588235294117647
15,66,117,273,1000053,210.0,0.8717948717948718,0.4588235294117647
14,66,117,274,934517,209.70873786407768,0.8803418803418804,0.4588235294117647
41,55,82,275,2701138,219.5121951219512,0.5,0.3215686274509804
8,50,82,276,537170,205.94594594594594,0.9024390243902439,0.3215686274509804
21,48,77,277,1388621,211.07142857142856,0.7272727272727273,0.30196078431372547
4,17,38,278,266534,217.05882352941177,0.8947368421052632,0.14901960784313725
4,30,59,279,269883,211.63636363636363,0.9322033898305084,0.23137254901960785
7,35,69,280,467781,212.90322580645162,0.8985507246376812,0.27058823529411763
9,26,46,281,596526,212.43243243243242,0.8043478260869564,0.1803921568627451
12,29,53,282,793909,215.1219512195122,0.7735849056603774,0.20784313725490197
6,39,72,283,403272,210.0,0.9166666666666665,0.2823529411764706
21,28,55,284,1383479,227.64705882352942,0.6181818181818183,0.21568627450980393
29,33,43,285,1909035,222.85714285714283,0.3255813953488373,0.16862745098039217
12,14,22,286,790038,228.0,0.45454545454545453,0.08627450980392157
25,21,33,287,1643809,260.0,0.3636363636363637,0.12941176470588237
26,22,15,288,1709583,38.18181818181819,0.4230769230769231,0.10196078431372549
24,17,12,289,1577228,25.0,0.5,0.09411764705882353
16,12,12,290,1051660,0.0,0.25,0.06274509803921569
41,27,23,291,2693911,13.333333333333314,0.4390243902439025,0.1607843137254902
32,29,31,292,2104607,320.0,0.09375,0.12549019607843137
21,19,18,293,1381138,20.0,0.14285714285714285,0.08235294117647059
30,29,34,294,1973538,252.0,0.14705882352941177,0.13333333333333333
30,29,34,295,1973538,252.0,0.14705882352941177,0.13333333333333333
29,24,22,296,1906710,17.142857142857167,0.2413793103448276,0.11372549019607843
29,22,21,297,1906197,7.5,0.27586206896551724,0.11372549019607843
37,32,32,298,2433056,0.0,0.13513513513513523,0.1450980392156863
30,27,28,299,1973020,340.0,0.1,0.11764705882352941
31,27,31,300,2038559,300.0,0.12903225806451613,0.12156862745098039
44,39,37,301,2893605,17.142857142857167,0.159090909090909,0.17254901960784313
43,42,44,302,2828844,270.0000000000001,0.045454545454545456,0.17254901960784313
19,21,25,303,1250585,220.0,0.24,0.09803921568627451
42,39,38,304,2762534,15.000000000000057,0.09523809523809523,0.16470588235294117
114,68,60,305,7488572,8.888888888888914,0.4736842105263158,0.4470588235294118
67,33,34,306,4399394,358.2352941176471,0.5074626865671642,0.2627450980392157
82,49,44,307,5386540,7.89473684210526,0.4634146341463415,0.3215686274509804
94,59,55,308,6175543,6.153846153846132,0.4148936170212766,0.3686274509803922
98,61,55,309,6438199,8.372093023255843,0.4387755102040816,0.3843137254901961
83,48,41,310,5451817,10.0,0.5060240963855421,0.3254901960784314
85,48,40,311,5582888,10.666666666666686,0.5294117647058824,0.3333333333333333
11,30,37,312,728613,196.15384615384616,0.7027027027027027,0.1450980392156863
32,29,22,313,2104598,42.0,0.3125,0.12549019607843137
41,21,3,314,2692355,28.42105263157896,0.926829268292683,0.1607843137254902
7,10,15,315,461327,217.5,0.5333333333333333,0.058823529411764705
65,70,85,316,4277845,224.99999999999997,0.23529411764705882,0.3333333333333333
32,18,3,317,2101763,31.034482758620697,0.90625,0.12549019607843137
29,20,12,318,1905676,28.235294117647072,0.5862068965517241,0.11372549019607843
27,20,11,319,1774603,33.75,0.5925925925925926,0.10588235294117647
34,37,34,320,2237730,120.0,0.08108108108108117,0.1450980392156863
48,38,35,321,3155491,13.846153846153811,0.27083333333333326,0.18823529411764706
21,22,16,322,1381904,70.0,0.2727272727272727,0.08627450980392157
16,23,33,323,1054497,215.29411764705884,0.5151515151515152,0.12941176470588237
11,34,40,324,729640,192.41379310344826,0.725,0.1568627450980392
75,62,48,325,4931120,31.111111111111086,0.36000000000000004,0.29411764705882354
75,62,45,326,4931117,34.0,0.39999999999999997,0.29411764705882354
76,61,45,327,4996397,30.9677419354839,0.4078947368421052,0.2980392156862745
19,27,29,328,1252125,192.0,0.3448275862068966,0.11372549019607843
33,34,27,329,2171419,68.57142857142854,0.20588235294117646,0.13333333333333333
31,34,30,330,2040350,105.0,0.11764705882352941,0.13333333333333333
17,27,28,331,1121052,185.45454545454544,0.39285714285714285,0.10980392156862745
14,23,28,332,923420,201.42857142857142,0.5,0.10980392156862745
12,23,27,333,792347,196.0,0.5555555555555556,0.10588235294117647
7,12,13,334,461837,190.0,0.46153846153846156,0.050980392156862744
38,35,47,335,2499375,254.99999999999997,0.2553191489361702,0.1843137254901961
21,28,37,336,1383461,213.75,0.4324324324324325,0.1450980392156863
12,16,20,337,790548,210.0,0.4,0.0784313725490196
16,19,22,338,1053462,210.0,0.2727272727272727,0.08627450980392157
31,29,28,339,2039068,20.0,0.0967741935483871,0.12156862745098039
38,39,41,340,2500393,219.99999999999994,0.07317073170731715,0.1607843137254902
27,23,24,341,1775384,345.0,0.14814814814814814,0.10588235294117647
26,22,22,342,1709590,0.0,0.15384615384615385,0.10196078431372549
41,37,37,343,2696485,0.0,0.09756097560975609,0.1607843137254902
